"","P(Alpha>AT)","Information Ratio","P(Alpha<0|12M)","Batting Avg","P(Alpha<-5|12M)"
"13992",0.432432432432432,-0.0165637673956779,0.421052631578947,-0.0167240307805065,0.129186602870813
"13993",0.432432432432432,0.0347007819624374,0.449760765550239,-0.0174555191039809,0.138755980861244
"13994",0.789189189189189,0.524960314851302,0.311004784688995,-0.00797106480410292,0.0334928229665072
"13995",0.464864864864865,0.066063481113065,0.488038277511962,-0.0158616056888358,0.114832535885167
"13996",0.432432432432432,0.0356829649668041,0.435406698564593,-0.01527394490814,0.100478468899522
"13997",0.648648648648649,0.392252894174762,0.363636363636364,-0.00925563335648423,0.0334928229665072
"13998",0.405405405405405,-0.031083745951521,0.454545454545455,-0.0207804903440984,0.181818181818182
"13999",0.686486486486486,0.43035992651201,0.291866028708134,-0.00605075304068968,0.0239234449760766
"14000",0.416216216216216,0.0508574242024539,0.440191387559809,-0.0138087090593874,0.0956937799043062
"14001",0.778378378378378,0.515463921119633,0.296650717703349,-0.00563623277466614,0.0287081339712919
"14002",0.416216216216216,0.047093785939711,0.430622009569378,-0.0160319348080367,0.119617224880383
"14003",0.637837837837838,0.361786428893599,0.373205741626794,-0.00978699546974582,0.0334928229665072
"14004",0.745945945945946,0.451243583934536,0.311004784688995,-0.00626476564233413,0.0287081339712919
"14005",0.535135135135135,0.24082078492792,0.397129186602871,-0.0109888601446241,0.0334928229665072
"14006",0.394594594594595,-0.0855181733957881,0.492822966507177,-0.0265904869634284,0.229665071770335
"14007",0.443243243243243,0.044255205567538,0.430622009569378,-0.0149672767950767,0.100478468899522
"14008",0.405405405405405,-0.0222659134950229,0.440191387559809,-0.0163745757339487,0.124401913875598
"14009",0.443243243243243,0.0477614946104086,0.4688995215311,-0.0155231327931297,0.0909090909090909
"14010",0.4,-0.0499211397447451,0.416267942583732,-0.0180524213058563,0.15311004784689
"14011",0.745945945945946,0.446429544148997,0.311004784688995,-0.00614942219744923,0.0287081339712919
"14012",0.410810810810811,-0.00898291778629838,0.440191387559809,-0.0159318030756056,0.119617224880383
"14013",0.735135135135135,0.431766813785408,0.311004784688995,-0.00608397264396561,0.0287081339712919
"14014",0.708108108108108,0.300465684090514,0.363636363636364,-0.00906011686332053,0.0382775119617225
"14015",0.491891891891892,0.104651340738366,0.45933014354067,-0.0151550802851449,0.129186602870813
"14016",0.675675675675676,0.409531011740911,0.368421052631579,-0.0088067354854119,0.0334928229665072
"14017",0.421621621621622,0.080460858391476,0.449760765550239,-0.013061247902373,0.076555023923445
"14018",0.789189189189189,0.531129791468777,0.296650717703349,-0.00729670420185059,0.0334928229665072
"14019",0.8,0.535576436759152,0.282296650717703,-0.00642883152512992,0.0334928229665072
"14020",0.627027027027027,0.232809739453358,0.397129186602871,-0.0107207762618815,0.0478468899521531
"14021",0.783783783783784,0.52779579203279,0.301435406698565,-0.00570008000370298,0.0334928229665072
"14022",0.52972972972973,0.266790958141245,0.37799043062201,-0.00830409621987818,0.0334928229665072
"14023",0.448648648648649,0.0686463245742568,0.4688995215311,-0.0151884299172059,0.0909090909090909
"14024",0.74054054054054,0.400926335307655,0.330143540669856,-0.00732394584191873,0.0334928229665072
"14025",0.762162162162162,0.498100288753122,0.282296650717703,-0.00546992242340798,0.0287081339712919
"14026",0.72972972972973,0.457608935900435,0.363636363636364,-0.00893823350480393,0.0334928229665072
"14027",0.421621621621622,0.0705975315192292,0.449760765550239,-0.0131765636827572,0.0909090909090909
"14028",0.513513513513513,0.254805050686646,0.406698564593301,-0.00916992394102598,0.0382775119617225
"14029",0.45945945945946,0.0658394238166111,0.478468899521531,-0.0157317745559123,0.110047846889952
"14030",0.416216216216216,0.0966473749531888,0.449760765550239,-0.0129952518911517,0.0669856459330144
"14031",0.794594594594595,0.534443559800478,0.301435406698565,-0.00639637774189566,0.0334928229665072
"14032",0.637837837837838,0.407050992225765,0.344497607655502,-0.00671794383513829,0.0287081339712919
"14033",0.794594594594595,0.528351501015157,0.272727272727273,-0.00558073917371631,0.0334928229665072
"14034",0.697297297297297,0.440820610824075,0.339712918660287,-0.00733603646156617,0.0287081339712919
"14035",0.437837837837838,0.0823449866925632,0.416267942583732,-0.0131335705294833,0.0909090909090909
"14036",0.718918918918919,0.470618449434424,0.325358851674641,-0.00651501148882205,0.0239234449760766
"14037",0.502702702702703,0.16597681273862,0.421052631578947,-0.0126242008348589,0.0669856459330144
"14038",0.8,0.525599939148667,0.301435406698565,-0.00816109251410084,0.0382775119617225
"14039",0.637837837837838,0.343459236246091,0.344497607655502,-0.00716727270468218,0.0287081339712919
"14040",0.745945945945946,0.456660948567706,0.30622009569378,-0.0060930060202043,0.0287081339712919
"14041",0.405405405405405,-0.0464079140147757,0.449760765550239,-0.0193481150090076,0.181818181818182
"14042",0.805405405405405,0.530312632929372,0.272727272727273,-0.00775220156944215,0.0430622009569378
"14043",0.616216216216216,0.244598123505917,0.397129186602871,-0.00995024869585856,0.0382775119617225
"14044",0.772972972972973,0.50844403185765,0.277511961722488,-0.00559220907995994,0.0287081339712919
"14045",0.675675675675676,0.275594001529106,0.373205741626794,-0.00954402212857982,0.0382775119617225
"14046",0.567567567567568,0.252314250874726,0.38755980861244,-0.00933346810488174,0.0382775119617225
"14047",0.702702702702703,0.300603608418026,0.358851674641148,-0.00915223456050843,0.0430622009569378
"14048",0.405405405405405,-0.0439511948497912,0.421052631578947,-0.0174802658725377,0.138755980861244
"14049",0.518918918918919,0.211592632300701,0.406698564593301,-0.011778233331988,0.0382775119617225
"14050",0.756756756756757,0.498887952048035,0.344497607655502,-0.00861195896479815,0.0334928229665072
"14051",0.491891891891892,0.0941459573791265,0.440191387559809,-0.0159050014657323,0.133971291866029
"14052",0.745945945945946,0.457534217191476,0.30622009569378,-0.00581926327462876,0.0239234449760766
"14053",0.421621621621622,0.0148968871528114,0.454545454545455,-0.0154271161100998,0.110047846889952
"14054",0.389189189189189,-0.091059125148312,0.492822966507177,-0.0266140359296408,0.229665071770335
"14055",0.6,0.382765291684751,0.344497607655502,-0.00663930675469432,0.0334928229665072
